StateCode,DistrictCode,Area Name,Age,OutOfSchoolChildren
21,382,District-Jajapur  ,19,21345
21,383,District-Dhenkanal,5,15277
21,383,District-Dhenkanal,6,8220
21,383,District-Dhenkanal,7,2711
21,383,District-Dhenkanal,8,1487
21,383,District-Dhenkanal,9,971
21,383,District-Dhenkanal,10,1545
21,383,District-Dhenkanal,11,1410
21,383,District-Dhenkanal,12,2457
21,383,District-Dhenkanal,13,3184
21,383,District-Dhenkanal,14,4819
21,383,District-Dhenkanal,15,8530
21,383,District-Dhenkanal,16,10949
21,383,District-Dhenkanal,17,11547
21,383,District-Dhenkanal,18,18755
21,383,District-Dhenkanal,19,14521
21,384,District-Anugul  ,5,16411
21,384,District-Anugul  ,6,8709
21,384,District-Anugul  ,7,3226
21,384,District-Anugul  ,8,1799
21,384,District-Anugul  ,9,1363
21,384,District-Anugul  ,10,2115
21,384,District-Anugul  ,11,1988
21,384,District-Anugul  ,12,3387
21,384,District-Anugul  ,13,3870
21,384,District-Anugul  ,14,5748
21,384,District-Anugul  ,15,9687
21,384,District-Anugul  ,16,11625
21,384,District-Anugul  ,17,13294
21,384,District-Anugul  ,18,21036
21,384,District-Anugul  ,19,15986
21,385,District-Nayagarh  ,5,11614
21,385,District-Nayagarh  ,6,5720
21,385,District-Nayagarh  ,7,1764
21,385,District-Nayagarh  ,8,893
21,385,District-Nayagarh  ,9,618
21,385,District-Nayagarh  ,10,1055
21,385,District-Nayagarh  ,11,970
21,385,District-Nayagarh  ,12,1565
21,385,District-Nayagarh  ,13,1963
21,385,District-Nayagarh  ,14,3524
21,385,District-Nayagarh  ,15,6605
21,385,District-Nayagarh  ,16,8104
21,385,District-Nayagarh  ,17,9692
21,385,District-Nayagarh  ,18,15080
21,385,District-Nayagarh  ,19,11053
21,386,District-Khordha ,5,24633
21,386,District-Khordha ,6,15098
21,386,District-Khordha ,7,4477
21,386,District-Khordha ,8,2449
21,386,District-Khordha ,9,1818
21,386,District-Khordha ,10,2940
21,386,District-Khordha ,11,2625
21,386,District-Khordha ,12,3869
21,386,District-Khordha ,13,4128
21,386,District-Khordha ,14,6631
21,386,District-Khordha ,15,11254
21,386,District-Khordha ,16,14115
21,386,District-Khordha ,17,16791
21,386,District-Khordha ,18,26815
21,386,District-Khordha ,19,22467
21,387,District-Puri,5,18933
21,387,District-Puri,6,11393
21,387,District-Puri,7,3007
21,387,District-Puri,8,1375
21,387,District-Puri,9,917
21,387,District-Puri,10,1349
21,387,District-Puri,11,1316
21,387,District-Puri,12,2120
21,387,District-Puri,13,2573
21,387,District-Puri,14,4749
21,387,District-Puri,15,8799
21,387,District-Puri,16,11928
21,387,District-Puri,17,14374
21,387,District-Puri,18,23621
21,387,District-Puri,19,19664
21,388,District-Ganjam,5,46448
21,388,District-Ganjam,6,26098
21,388,District-Ganjam,7,9734
21,388,District-Ganjam,8,6127
21,388,District-Ganjam,9,4489
21,388,District-Ganjam,10,7867
21,388,District-Ganjam,11,7140
21,388,District-Ganjam,12,12928
21,388,District-Ganjam,13,14421
21,388,District-Ganjam,14,22523
21,388,District-Ganjam,15,34433
21,388,District-Ganjam,16,40545
21,388,District-Ganjam,17,39077
21,388,District-Ganjam,18,60192
21,388,District-Ganjam,19,42625
21,389,District-Gajapati,5,10142
21,389,District-Gajapati,6,7128
21,389,District-Gajapati,7,3773
21,389,District-Gajapati,8,2752
21,389,District-Gajapati,9,2028
21,389,District-Gajapati,10,2872
21,389,District-Gajapati,11,2232
21,389,District-Gajapati,12,3285
21,389,District-Gajapati,13,2959
21,389,District-Gajapati,14,3647
21,389,District-Gajapati,15,5538
21,389,District-Gajapati,16,5876
21,389,District-Gajapati,17,5601
21,389,District-Gajapati,18,9004
21,389,District-Gajapati,19,6722
21,390,District-Kandhamal,5,12256
21,390,District-Kandhamal,6,7691
21,390,District-Kandhamal,7,3306
21,390,District-Kandhamal,8,2173
21,390,District-Kandhamal,9,1314
21,390,District-Kandhamal,10,2103
21,390,District-Kandhamal,11,1678
21,390,District-Kandhamal,12,2641
21,390,District-Kandhamal,13,2635
21,390,District-Kandhamal,14,3616
21,390,District-Kandhamal,15,6079
21,390,District-Kandhamal,16,6499
21,390,District-Kandhamal,17,5977
21,390,District-Kandhamal,18,11280
21,390,District-Kandhamal,19,7608
21,391,District-Baudh,5,7021
21,391,District-Baudh,6,2933
21,391,District-Baudh,7,982
21,391,District-Baudh,8,500
21,391,District-Baudh,9,394
21,391,District-Baudh,10,617
21,391,District-Baudh,11,650
21,391,District-Baudh,12,1133
21,391,District-Baudh,13,1443
21,391,District-Baudh,14,2377
21,391,District-Baudh,15,4047
21,391,District-Baudh,16,4704
21,391,District-Baudh,17,5158
21,391,District-Baudh,18,7154
21,391,District-Baudh,19,5084
21,392,District-Subarnapur,5,6881
21,392,District-Subarnapur,6,3181
21,392,District-Subarnapur,7,1000
21,392,District-Subarnapur,8,525
21,392,District-Subarnapur,9,414
21,392,District-Subarnapur,10,654
21,392,District-Subarnapur,11,674
21,392,District-Subarnapur,12,1161
21,392,District-Subarnapur,13,1462
21,392,District-Subarnapur,14,2721
21,392,District-Subarnapur,15,5183
21,392,District-Subarnapur,16,6532
21,392,District-Subarnapur,17,7750
21,392,District-Subarnapur,18,11012
21,392,District-Subarnapur,19,8322
21,393,District-Balangir,5,23916
21,393,District-Balangir,6,10398
21,393,District-Balangir,7,4688
21,393,District-Balangir,8,3149
21,393,District-Balangir,9,2264
21,393,District-Balangir,10,3631
21,393,District-Balangir,11,2995
21,393,District-Balangir,12,5414
21,393,District-Balangir,13,5509
21,393,District-Balangir,14,8844
21,393,District-Balangir,15,14165
21,393,District-Balangir,16,17092
21,393,District-Balangir,17,18228
21,393,District-Balangir,18,27325
21,393,District-Balangir,19,19563
21,394,District-Nuapada,5,9463
21,394,District-Nuapada,6,5113
21,394,District-Nuapada,7,2252
21,394,District-Nuapada,8,1363
21,394,District-Nuapada,9,1004
21,394,District-Nuapada,10,1810
21,394,District-Nuapada,11,1390
21,394,District-Nuapada,12,2441
21,394,District-Nuapada,13,2471
21,394,District-Nuapada,14,3233
21,394,District-Nuapada,15,5351
21,394,District-Nuapada,16,6223
21,394,District-Nuapada,17,5986
21,394,District-Nuapada,18,9349
21,394,District-Nuapada,19,6489
21,395,District-Kalahandi,5,25532
21,395,District-Kalahandi,6,13589
21,395,District-Kalahandi,7,6706
21,395,District-Kalahandi,8,4820
21,395,District-Kalahandi,9,3548
21,395,District-Kalahandi,10,5772
21,395,District-Kalahandi,11,4453
21,395,District-Kalahandi,12,7520
21,395,District-Kalahandi,13,7400
21,395,District-Kalahandi,14,9645
21,395,District-Kalahandi,15,14833
21,395,District-Kalahandi,16,15758
21,395,District-Kalahandi,17,14898
21,395,District-Kalahandi,18,22987
21,395,District-Kalahandi,19,16396
21,396,District-Rayagada  ,5,18565
21,396,District-Rayagada  ,6,12374
21,396,District-Rayagada  ,7,7236
21,396,District-Rayagada  ,8,6319
21,396,District-Rayagada  ,9,4446
21,396,District-Rayagada  ,10,6662
21,396,District-Rayagada  ,11,5081
21,396,District-Rayagada  ,12,7581
21,396,District-Rayagada  ,13,6434
21,396,District-Rayagada  ,14,7517
21,396,District-Rayagada  ,15,11547
21,396,District-Rayagada  ,16,11004
21,396,District-Rayagada  ,17,9507
21,396,District-Rayagada  ,18,16060
21,396,District-Rayagada  ,19,11154
21,397,District-Nabarangapur ,5,24461
21,397,District-Nabarangapur ,6,14552
21,397,District-Nabarangapur ,7,8289
21,397,District-Nabarangapur ,8,7000
21,397,District-Nabarangapur ,9,5508
21,397,District-Nabarangapur ,10,9031
21,397,District-Nabarangapur ,11,6976
21,397,District-Nabarangapur ,12,10274
21,397,District-Nabarangapur ,13,9316
21,397,District-Nabarangapur ,14,11201
21,397,District-Nabarangapur ,15,16080
21,397,District-Nabarangapur ,16,15246
21,397,District-Nabarangapur ,17,12940
21,397,District-Nabarangapur ,18,20618
21,397,District-Nabarangapur ,19,14280
21,398,District-Koraput,5,27181
21,398,District-Koraput,6,17020
21,398,District-Koraput,7,8826
21,398,District-Koraput,8,7236
21,398,District-Koraput,9,5298
21,398,District-Koraput,10,8552
21,398,District-Koraput,11,6872
21,398,District-Koraput,12,10694
21,398,District-Koraput,13,9528
21,398,District-Koraput,14,11369
21,398,District-Koraput,15,16459
21,398,District-Koraput,16,15461
21,398,District-Koraput,17,13286
21,398,District-Koraput,18,21704
21,398,District-Koraput,19,15298
21,399,District-Malkangiri  ,5,13903
21,399,District-Malkangiri  ,6,8837
21,399,District-Malkangiri  ,7,4554
21,399,District-Malkangiri  ,8,3857
21,399,District-Malkangiri  ,9,2341
21,399,District-Malkangiri  ,10,4180
21,399,District-Malkangiri  ,11,2790
21,399,District-Malkangiri  ,12,4620
21,399,District-Malkangiri  ,13,3947
21,399,District-Malkangiri  ,14,4819
21,399,District-Malkangiri  ,15,7558
21,399,District-Malkangiri  ,16,7048
21,399,District-Malkangiri  ,17,5690
21,399,District-Malkangiri  ,18,10800
21,399,District-Malkangiri  ,19,6945
34,634,District-Yanam,5,464
34,634,District-Yanam,6,347
34,634,District-Yanam,7,111
34,634,District-Yanam,8,34
34,634,District-Yanam,9,35
34,634,District-Yanam,10,40
34,634,District-Yanam,11,38
34,634,District-Yanam,12,57
34,634,District-Yanam,13,62
34,634,District-Yanam,14,95
34,634,District-Yanam,15,157
34,634,District-Yanam,16,200
34,634,District-Yanam,17,271
34,634,District-Yanam,18,597
34,634,District-Yanam,19,519
34,635,District-Puducherry,5,6171
34,635,District-Puducherry,6,3763
34,635,District-Puducherry,7,903
34,635,District-Puducherry,8,459
34,635,District-Puducherry,9,399
34,635,District-Puducherry,10,570
34,635,District-Puducherry,11,465
34,635,District-Puducherry,12,495
34,635,District-Puducherry,13,475
34,635,District-Puducherry,14,653
34,635,District-Puducherry,15,1130
34,635,District-Puducherry,16,1682
34,635,District-Puducherry,17,2762
34,635,District-Puducherry,18,4827
34,635,District-Puducherry,19,6028
34,636,District-Mahe,5,299
34,636,District-Mahe,6,169
34,636,District-Mahe,7,32
34,636,District-Mahe,8,18
34,636,District-Mahe,9,11
34,636,District-Mahe,10,26
34,636,District-Mahe,11,24
34,636,District-Mahe,12,14
34,636,District-Mahe,13,20
34,636,District-Mahe,14,16
34,636,District-Mahe,15,17
34,636,District-Mahe,16,29
34,636,District-Mahe,17,61
34,636,District-Mahe,18,90
34,636,District-Mahe,19,175
34,637,District-Karaikal,5,1224
34,637,District-Karaikal,6,757
34,637,District-Karaikal,7,187
34,637,District-Karaikal,8,86
34,637,District-Karaikal,9,96
34,637,District-Karaikal,10,122
34,637,District-Karaikal,11,98
34,637,District-Karaikal,12,88
34,637,District-Karaikal,13,121
34,637,District-Karaikal,14,179
34,637,District-Karaikal,15,299
34,637,District-Karaikal,16,531
34,637,District-Karaikal,17,802
34,637,District-Karaikal,18,1258
34,637,District-Karaikal,19,1505
03,035,District-Gurdaspur,5,24113
03,035,District-Gurdaspur,6,17487
03,035,District-Gurdaspur,7,5401
03,035,District-Gurdaspur,8,2710
03,035,District-Gurdaspur,9,2124
03,035,District-Gurdaspur,10,2962
03,035,District-Gurdaspur,11,2448
03,035,District-Gurdaspur,12,3418
03,035,District-Gurdaspur,13,3629
03,035,District-Gurdaspur,14,5448
03,035,District-Gurdaspur,15,8258
03,035,District-Gurdaspur,16,10796
03,035,District-Gurdaspur,17,13218
03,035,District-Gurdaspur,18,23134
03,035,District-Gurdaspur,19,21919
03,036,District-Kapurthala ,5,7510
03,036,District-Kapurthala ,6,5967
03,036,District-Kapurthala ,7,1767
03,036,District-Kapurthala ,8,1055
03,036,District-Kapurthala ,9,713
03,036,District-Kapurthala ,10,1082
03,036,District-Kapurthala ,11,834
03,036,District-Kapurthala ,12,1230
03,036,District-Kapurthala ,13,1267
03,036,District-Kapurthala ,14,1935
03,036,District-Kapurthala ,15,2977
03,036,District-Kapurthala ,16,3844
03,036,District-Kapurthala ,17,4728
03,036,District-Kapurthala ,18,8005
03,036,District-Kapurthala ,19,7929
03,037,District-Jalandhar,5,19958
03,037,District-Jalandhar,6,15202
03,037,District-Jalandhar,7,4995
03,037,District-Jalandhar,8,2883
03,037,District-Jalandhar,9,2206
03,037,District-Jalandhar,10,3027
03,037,District-Jalandhar,11,2514
03,037,District-Jalandhar,12,3342
03,037,District-Jalandhar,13,3668
03,037,District-Jalandhar,14,4953
03,037,District-Jalandhar,15,7834
03,037,District-Jalandhar,16,10219
03,037,District-Jalandhar,17,12990
03,037,District-Jalandhar,18,21005
03,037,District-Jalandhar,19,21448
03,038,District-Hoshiarpur,5,16529
03,038,District-Hoshiarpur,6,11946
03,038,District-Hoshiarpur,7,3118
03,038,District-Hoshiarpur,8,1901
03,038,District-Hoshiarpur,9,1322
03,038,District-Hoshiarpur,10,2101
03,038,District-Hoshiarpur,11,1501
03,038,District-Hoshiarpur,12,2072
03,038,District-Hoshiarpur,13,2128
03,038,District-Hoshiarpur,14,3088
03,038,District-Hoshiarpur,15,5014
03,038,District-Hoshiarpur,16,6777
03,038,District-Hoshiarpur,17,8780
03,038,District-Hoshiarpur,18,14328
03,038,District-Hoshiarpur,19,15215
03,039,District-Shahid Bhagat Singh Nagar ,5,5301
03,039,District-Shahid Bhagat Singh Nagar ,6,3740
03,039,District-Shahid Bhagat Singh Nagar ,7,1177
03,039,District-Shahid Bhagat Singh Nagar ,8,655
03,039,District-Shahid Bhagat Singh Nagar ,9,548
03,039,District-Shahid Bhagat Singh Nagar ,10,848
03,039,District-Shahid Bhagat Singh Nagar ,11,630
03,039,District-Shahid Bhagat Singh Nagar ,12,685
03,039,District-Shahid Bhagat Singh Nagar ,13,786
03,039,District-Shahid Bhagat Singh Nagar ,14,1156
03,039,District-Shahid Bhagat Singh Nagar ,15,1856
03,039,District-Shahid Bhagat Singh Nagar ,16,2768
03,039,District-Shahid Bhagat Singh Nagar ,17,3695
03,039,District-Shahid Bhagat Singh Nagar ,18,5972
03,039,District-Shahid Bhagat Singh Nagar ,19,6504
03,040,District-Fatehgarh Sahib,5,6128
03,040,District-Fatehgarh Sahib,6,4333
03,040,District-Fatehgarh Sahib,7,1277
03,040,District-Fatehgarh Sahib,8,719
03,040,District-Fatehgarh Sahib,9,508
03,040,District-Fatehgarh Sahib,10,677
